Name,Type,Associated APT,Signature
RED LEAVES,Malware,APT10,"alert http1 $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Red Leaves HTTP CnC Beacon (APT10 implant)""; flow:established,to_server; threshold:type limit, track by_src, count 1, seconds 600; http.method; content:""POST""; http.uri; content:""/index.php""; endswith; http.host; pcre:""/^\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3}(?:\x3a\d{1,5})?$/""; http.request_body; pcre:""/^[\x20-\x7e\r\n]{0,28}[^\x20-\x7e\r\n]/s""; http.accept; content:""*/*""; startswith; endswith; http.connection; content:""Keep-Alive""; startswith; endswith; http.start; content:""dex.php|20|HTTP/1.1|0d 0a|Co""; fast_pattern; http.header_names; content:!""Content-Type|0d 0a|""; content:!""User-Agent|0d 0a|""; content:!""Accept-""; content:!""Referer|0d 0a|""; reference:url,github.com/nccgroup/Cyber-Defence/blob/master/Technical%20Notes/Red%20Leaves/Red%20Leaves%20technical%20note%20v1.0.pdf; reference:url,blog.jpcert.or.jp/2017/04/redleaves---malware-based-on-open-source-rat.html; classtype:targeted-activity; sid:2024175; rev:8; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_04_04, deployment Perimeter, malware_family RedLeaves, malware_family Red_Leaves, signature_severity Major, tag APT, tag APT10, tag RedLeaves, tag c2, updated_at 2024_04_14, mitre_tactic_id TA0011, mitre_tactic_name Command_And_Control, mitre_technique_id T1041, mitre_technique_name Exfiltration_Over_C2_Channel;)"
RED LEAVES,Malware,APT10,"alert http1 $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Red Leaves HTTP CnC Beacon (APT10 implant)""; flow:established,to_server; threshold:type limit, track by_src, count 1, seconds 600; http.method; content:""POST""; http.uri; content:""/index.php""; endswith; http.host; pcre:""/^\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3}(?:\x3a\d{1,5})?$/""; http.request_body; pcre:""/^[\x20-\x7e\r\n]{0,28}[^\x20-\x7e\r\n]/s""; http.accept; content:""*/*""; startswith; endswith; http.connection; content:""Keep-Alive""; startswith; endswith; http.start; content:""dex.php|20|HTTP/1.1|0d 0a|Co""; fast_pattern; http.header_names; content:!""Content-Type|0d 0a|""; content:!""User-Agent|0d 0a|""; content:!""Accept-""; content:!""Referer|0d 0a|""; reference:url,github.com/nccgroup/Cyber-Defence/blob/master/Technical%20Notes/Red%20Leaves/Red%20Leaves%20technical%20note%20v1.0.pdf; reference:url,blog.jpcert.or.jp/2017/04/redleaves---malware-based-on-open-source-rat.html; classtype:targeted-activity; sid:2024175; rev:8; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_04_04, deployment Perimeter, malware_family RedLeaves, malware_family Red_Leaves, signature_severity Major, tag APT, tag APT10, tag RedLeaves, tag c2, updated_at 2024_04_14, mitre_tactic_id TA0011, mitre_tactic_name Command_And_Control, mitre_technique_id T1041, mitre_technique_name Exfiltration_Over_C2_Channel;)"
SESSION HIJACK,Trojan,APT10,"alert tls $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE SSL/TLS Certificate Observed (Quasar Related)""; flow:established,to_client; tls.cert_subject; content:""CN=MSGQ Server CA""; reference:url,blog.ensilo.com/uncovering-new-activity-by-apt10; classtype:trojan-activity; sid:2027381; rev:3; metadata:attack_target Client_Endpoint, created_at 2019_05_24, deployment Perimeter, performance_impact Low, signature_severity Major, updated_at 2020_08_31;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Observed DNS Query to APT10 Related CnC Domain""; dns.query; content:"".microsofts.org""; nocase; endswith; reference:url,blog.ensilo.com/uncovering-new-activity-by-apt10; classtype:targeted-activity; sid:2027385; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_05_28, deployment Perimeter, malware_family APT10, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Observed DNS Query to APT10 Related CnC Domain""; dns.query; content:"".microsofts.org""; nocase; endswith; reference:url,blog.ensilo.com/uncovering-new-activity-by-apt10; classtype:targeted-activity; sid:2027385; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_05_28, deployment Perimeter, malware_family APT10, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Observed DNS Query to APT10 Related CnC Domain""; dns.query; content:"".microsofts.org""; nocase; endswith; reference:url,blog.ensilo.com/uncovering-new-activity-by-apt10; classtype:targeted-activity; sid:2027385; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_05_28, deployment Perimeter, malware_family APT10, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Observed DNS Query to APT10 Related CnC Domain""; dns.query; content:"".kaspresksy.com""; nocase; endswith; reference:url,blog.ensilo.com/uncovering-new-activity-by-apt10; classtype:targeted-activity; sid:2027386; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_05_28, deployment Perimeter, malware_family APT10, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Observed DNS Query to APT10 Related CnC Domain""; dns.query; content:"".kaspresksy.com""; nocase; endswith; reference:url,blog.ensilo.com/uncovering-new-activity-by-apt10; classtype:targeted-activity; sid:2027386; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_05_28, deployment Perimeter, malware_family APT10, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Observed DNS Query to APT10 Related CnC Domain""; dns.query; content:"".kaspresksy.com""; nocase; endswith; reference:url,blog.ensilo.com/uncovering-new-activity-by-apt10; classtype:targeted-activity; sid:2027386; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_05_28, deployment Perimeter, malware_family APT10, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Observed DNS Query to APT10 Related CnC Domain""; dns.query; content:"".tencentchat.net""; nocase; endswith; reference:url,blog.ensilo.com/uncovering-new-activity-by-apt10; classtype:targeted-activity; sid:2027387; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_05_28, deployment Perimeter, malware_family APT10, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Observed DNS Query to APT10 Related CnC Domain""; dns.query; content:"".tencentchat.net""; nocase; endswith; reference:url,blog.ensilo.com/uncovering-new-activity-by-apt10; classtype:targeted-activity; sid:2027387; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_05_28, deployment Perimeter, malware_family APT10, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE Observed DNS Query to APT10 Related CnC Domain""; dns.query; content:"".tencentchat.net""; nocase; endswith; reference:url,blog.ensilo.com/uncovering-new-activity-by-apt10; classtype:targeted-activity; sid:2027387; rev:3; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2019_05_28, deployment Perimeter, malware_family APT10, performance_impact Low, signature_severity Major, updated_at 2020_09_17;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT10 Related Domain in DNS Lookup (microsofts .cc)""; dns.query; dotprefix; content:"".microsofts.cc""; nocase; endswith; reference:url,medium.com/cycraft/supply-chain-attack-targeting-taiwan-financial-sector-bae2f0962934; classtype:domain-c2; sid:2035276; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_02_23, deployment Perimeter, malware_family APT10, signature_severity Major, updated_at 2022_02_23;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT10 Related Domain in DNS Lookup (microsofts .cc)""; dns.query; dotprefix; content:"".microsofts.cc""; nocase; endswith; reference:url,medium.com/cycraft/supply-chain-attack-targeting-taiwan-financial-sector-bae2f0962934; classtype:domain-c2; sid:2035276; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_02_23, deployment Perimeter, malware_family APT10, signature_severity Major, updated_at 2022_02_23;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT10 Related Domain in DNS Lookup (08mma .com)""; dns.query; dotprefix; content:"".08mma.com""; nocase; endswith; reference:url,medium.com/cycraft/supply-chain-attack-targeting-taiwan-financial-sector-bae2f0962934; classtype:domain-c2; sid:2035277; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_02_23, deployment Perimeter, malware_family APT10, signature_severity Major, updated_at 2022_02_23;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT10 Related Domain in DNS Lookup (08mma .com)""; dns.query; dotprefix; content:"".08mma.com""; nocase; endswith; reference:url,medium.com/cycraft/supply-chain-attack-targeting-taiwan-financial-sector-bae2f0962934; classtype:domain-c2; sid:2035277; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_02_23, deployment Perimeter, malware_family APT10, signature_severity Major, updated_at 2022_02_23;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT10 Related Domain in DNS Lookup (microsofts .top)""; dns.query; dotprefix; content:"".microsofts.top""; nocase; endswith; reference:url,medium.com/cycraft/supply-chain-attack-targeting-taiwan-financial-sector-bae2f0962934; classtype:domain-c2; sid:2035278; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_02_23, deployment Perimeter, malware_family APT10, signature_severity Major, updated_at 2022_02_23;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT10 Related Domain in DNS Lookup (microsofts .top)""; dns.query; dotprefix; content:"".microsofts.top""; nocase; endswith; reference:url,medium.com/cycraft/supply-chain-attack-targeting-taiwan-financial-sector-bae2f0962934; classtype:domain-c2; sid:2035278; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_02_23, deployment Perimeter, malware_family APT10, signature_severity Major, updated_at 2022_02_23;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT10 Related Domain in DNS Lookup (3mmlq .com)""; dns.query; dotprefix; content:"".3mmlq.com""; nocase; endswith; reference:url,medium.com/cycraft/supply-chain-attack-targeting-taiwan-financial-sector-bae2f0962934; classtype:domain-c2; sid:2035279; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_02_23, deployment Perimeter, malware_family APT10, signature_severity Major, updated_at 2022_02_23;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT10 Related Domain in DNS Lookup (3mmlq .com)""; dns.query; dotprefix; content:"".3mmlq.com""; nocase; endswith; reference:url,medium.com/cycraft/supply-chain-attack-targeting-taiwan-financial-sector-bae2f0962934; classtype:domain-c2; sid:2035279; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_02_23, deployment Perimeter, malware_family APT10, signature_severity Major, updated_at 2022_02_23;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT10 Related Domain in DNS Lookup (7cnbo .com)""; dns.query; dotprefix; content:"".7cnbo.com""; nocase; endswith; reference:url,medium.com/cycraft/supply-chain-attack-targeting-taiwan-financial-sector-bae2f0962934; classtype:domain-c2; sid:2035280; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_02_23, deployment Perimeter, malware_family APT10, signature_severity Major, updated_at 2022_02_23;)"
SESSION HIJACK,Malware,APT10,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT10 Related Domain in DNS Lookup (7cnbo .com)""; dns.query; dotprefix; content:"".7cnbo.com""; nocase; endswith; reference:url,medium.com/cycraft/supply-chain-attack-targeting-taiwan-financial-sector-bae2f0962934; classtype:domain-c2; sid:2035280; rev:1; metadata:attack_target Client_Endpoint, created_at 2022_02_23, deployment Perimeter, malware_family APT10, signature_severity Major, updated_at 2022_02_23;)"
THREEBYTE,Malware,APT12,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT12 THREEBYTE DNS Lookup""; dns.query; content:""bsksac.au-syd.mybluemix.net""; startswith; nocase; endswith; fast_pattern; reference:url,blog.macnica.net/blog/2017/08/post-fb81.html; classtype:targeted-activity; sid:2024619; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_08_29, deployment Perimeter, malware_family THREEBYTE, performance_impact Low, signature_severity Major, tag APT, tag APT12, updated_at 2024_04_13;)"
THREEBYTE,Malware,APT12,"alert dns $HOME_NET any -> any any (msg:""ET MALWARE APT12 THREEBYTE DNS Lookup""; dns.query; content:""bsksac.au-syd.mybluemix.net""; startswith; nocase; endswith; fast_pattern; reference:url,blog.macnica.net/blog/2017/08/post-fb81.html; classtype:targeted-activity; sid:2024619; rev:6; metadata:affected_product Windows_XP_Vista_7_8_10_Server_32_64_Bit, attack_target Client_Endpoint, created_at 2017_08_29, deployment Perimeter, malware_family THREEBYTE, performance_impact Low, signature_severity Major, tag APT, tag APT12, updated_at 2024_04_13;)"
SESSION HIJACK,Malware,APT15,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT15/NICKEL Related CnC Activity (POST)""; flow:established,to_server; http.request_line; content:""POST /?newfrs""; startswith; fast_pattern; content:""setssion=""; distance:0; http.header_names; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; http.accept; content:""Accept|3a 20|""; reference:md5,95507bd09d464582e82ed0b2fdf46a31; reference:md5,8a5e766065ea81d1470e4955f0c7f402; reference:url,www.microsoft.com/security/blog/2021/12/06/nickel-targeting-government-organizations-across-latin-america-and-europe/; classtype:trojan-activity; sid:2034645; rev:3; metadata:attack_target Client_Endpoint, created_at 2021_12_08, deployment Perimeter, malware_family APT15, signature_severity Major, updated_at 2024_04_26;)"
SESSION HIJACK,Malware,APT15,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE APT15/NICKEL KETRUM CnC Activity (POST)""; flow:established,to_server; http.method; content:""POST""; http.uri; content:""/index.html?q=""; startswith; fast_pattern; http.content_type; bsize:33; content:""application/x-www-form-urlencoded""; http.header_names; strip_pseudo_headers; to_lowercase; content:!""|0d 0a|referer|0d 0a|""; content:""|0d 0a|connection|0d 0a|pragma|0d 0a|content-type|0d 0a|""; startswith; reference:md5,002267297066965505e5e2ea1db867b4; reference:url,www.microsoft.com/security/blog/2021/12/06/nickel-targeting-government-organizations-across-latin-america-and-europe; classtype:trojan-activity; sid:2034633; rev:3; metadata:attack_target Client_Endpoint, created_at 2021_12_08, deployment Perimeter, malware_family APT15, signature_severity Major, updated_at 2024_04_30;)"
SESSION HIJACK,Malware,APT15,"alert http $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Suspected APT15/NICKEL KETRUM CnC Activity (GET)""; flow:established,to_server; http.method; content:""GET""; http.uri; content:"".aspx?id=""; http.accept; content:""text/html,text/xml,application/xhtml+xml,application/xml|3b|q=0.9,*/*|3b|q=0.8""; fast_pattern; content:""*/*""; distance:0; http.accept_lang; content:""q=0.8,en|3b|q=0.7""; http.header_names; to_lowercase; content:!""|0d 0a|user-agent|0d 0a|""; content:!""|0d 0a|referer|0d 0a|""; reference:md5,278ac5d64e21a1ab63ec2c590a803253; classtype:command-and-control; sid:2030208; rev:3; metadata:attack_target Client_Endpoint, created_at 2020_05_22, deployment Perimeter, malware_family APT15, performance_impact Low, signature_severity Major, updated_at 2024_05_04;)"
SESSION HIJACK,Malware,APT17,"alert http $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE Possible APT17 CnC Content in Public Website""; flow:established,to_client; file.data; content:""@MICR0S0FT""; pcre:""/^[a-zA-Z0-9]{8}/R""; content:""C0RP0RATI0N""; within:11; reference:url,github.com/fireeye/iocs/tree/master/APT17; classtype:targeted-activity; sid:2021116; rev:3; metadata:created_at 2015_05_19, updated_at 2024_03_14;)"
SESSION HIJACK,Malware,APT17,"alert http $EXTERNAL_NET any -> $HOME_NET any (msg:""ET MALWARE Possible APT17 CnC Content in Public Website""; flow:established,to_client; file.data; content:""@MICR0S0FT""; pcre:""/^[a-zA-Z0-9]{8}/R""; content:""C0RP0RATI0N""; within:11; reference:url,github.com/fireeye/iocs/tree/master/APT17; classtype:targeted-activity; sid:2021116; rev:3; metadata:created_at 2015_05_19, updated_at 2024_03_14;)"
ANDROID GOLDEN RATIO,Trojan,APT27,"alert tcp $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MOBILE_MALWARE Android Golden Rat Checkin""; flow:established,to_server; content:""<HmzaPacket>|3e 0a 20 20|<Command>""; depth:25; fast_pattern; content:""<MSG>""; within:40; content:""</MSG>|3e 0a 20 20|""; distance:0; content:""</HmzaPacket></HAMZA_DELIMITER_STOP>""; distance:0; reference:url,csecybsec.com/download/zlab/20180723_CSE_APT27_Syria_v1.pdf; reference:md5,6296586cf9a59b25d1b8ab3eeb0c2a33; classtype:trojan-activity; sid:2025895; rev:2; metadata:affected_product Android, attack_target Mobile_Client, created_at 2018_07_25, deployment Perimeter, malware_family Android_GoldenRat, tag Android, updated_at 2024_03_07, mitre_tactic_id TA0037, mitre_tactic_name Command_And_Control, mitre_technique_id T1041, mitre_technique_name Exfiltration_Over_C2_Channel;)"
LUCKYMOUSE,Malware,APT27,"alert http1 $HOME_NET any -> $EXTERNAL_NET any (msg:""ET MALWARE Suspected APT LuckyMouse BlueTraveller CnC""; flow:established,to_server; http.method; content:""GET""; http.uri; content:""/home/""; startswith; pcre:""/^[0-9]{4}\/[0-9]{4}\/[^\r\n]+(?:[A-Za-z0-9+/]{4})*(?:[A-Za-z0-9+/]{2}==|[A-Za-z0-9+/]{3}=|[A-Za-z0-9+/]{4})$/R""; http.header_names; content:""|0d 0a|User-Agent|0d 0a|Host|0d 0a|Cache-Control|0d 0a|""; startswith; fast_pattern; content:!""Referer""; content:!""Accept""; pcre:""/Cache-Control\r\n(?:\r\n|Cookie\r\n\r\n)$/""; reference:url,decoded.avast.io/luigicamastra/apt-group-targeting-governmental-agencies-in-east-asia/; classtype:command-and-control; sid:2031316; rev:3; metadata:attack_target Client_Endpoint, created_at 2020_12_11, deployment Perimeter, malware_family apt27, malware_family luckymouse, performance_impact Moderate, signature_severity Major, updated_at 2024_04_04;)"
